Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:14,12,800194DE0,27155,804397DC0,4.49,US Dollar,4.49,US Dollar,Credit Card,0
2022/09/01 00:28,1231,800196940,1231,800196940,13004141.25,US Dollar,13004141.25,US Dollar,Reinvestment,0
2022/09/01 00:05,20,800139570,11,8001971,8423.33,US Dollar,8423.33,US Dollar,Cheque,0
2022/09/01 00:09,20,800139570,11,8001971,4480.42,US Dollar,4480.42,US Dollar,Credit Card,0
2022/09/01 00:15,20,800139570,11,8001971,661.64,US Dollar,661.64,US Dollar,ACH,0
2022/09/01 00:04,20,800139570,11,8001971,1225.75,US Dollar,1225.75,US Dollar,Wire,0
2022/09/01 00:10,1291,8001978,1291,8001978,625.5,US Dollar,625.5,US Dollar,Reinvestment,0
2022/09/01 00:10,12,8001976D0,12,8001976D0,11.54,US Dollar,11.54,US Dollar,Reinvestment,0
2022/09/01 00:02,20,8001977C0,28102,805CBDFD0,437.71,US Dollar,437.71,US Dollar,Credit Card,0
2022/09/01 00:16,11,8.00197E+025,11,8.00197E+025,588.67,US Dollar,588.67,US Dollar,Reinvestment,0
2022/09/01 00:17,20,8.00197E+075,20,8.00197E+075,7582.15,US Dollar,7582.15,US Dollar,Reinvestment,0
2022/09/01 00:03,11,8.00197E+025,11,8.00197E+025,24.94,US Dollar,24.94,US Dollar,Reinvestment,0
2022/09/01 00:00,12,800198630,12,800198630,9.16,US Dollar,9.16,US Dollar,Reinvestment,0
2022/09/01 00:20,3288,800194510,20,800196480,1803.47,US Dollar,1803.47,US Dollar,ACH,0
2022/09/01 00:01,20,800196480,20,800196480,15689.7,US Dollar,15689.7,US Dollar,Reinvestment,0
2022/09/01 00:16,3252,8001988A0,3252,8001988A0,16311.03,US Dollar,16311.03,US Dollar,Reinvestment,0
2022/09/01 00:16,11,800199CC0,11,800199CC0,2587.75,US Dollar,2587.75,US Dollar,Reinvestment,0
2022/09/01 00:11,1,8001A0FF0,1,8001A0FF0,678752.68,US Dollar,678752.68,US Dollar,Reinvestment,0
2022/09/01 00:04,1,8001A0FF0,1,8001A0FF0,4.52,US Dollar,4.52,US Dollar,Reinvestment,0
2022/09/01 00:02,1231,800182310,20,8001B9370,34590.68,US Dollar,34590.68,US Dollar,Cheque,0
2022/09/01 00:20,1231,800182310,20,8001B9370,3256.4,US Dollar,3256.4,US Dollar,ACH,0
2022/09/01 00:23,1231,800182310,20,8001B9370,7.28,US Dollar,7.28,US Dollar,Wire,0
2022/09/01 00:22,20,8001BF780,20,8001BF780,6.36,US Dollar,6.36,US Dollar,Reinvestment,0
2022/09/01 00:21,20,8001BFBB0,20,8001BFBB0,22986.68,US Dollar,22986.68,US Dollar,Reinvestment,0
2022/09/01 00:00,20,8001BFBB0,20,8001BFBB0,22.64,US Dollar,22.64,US Dollar,Reinvestment,0
2022/09/01 00:06,20,8001C1CB0,20,8001C1CB0,155618.07,US Dollar,155618.07,US Dollar,Reinvestment,0
2022/09/01 00:17,1231,8001C20D0,1231,8001C20D0,72053.9,US Dollar,72053.9,US Dollar,Reinvestment,0
2022/09/01 00:06,224,800107510,1231,8001C20D0,147442124.4,US Dollar,147442124.4,US Dollar,Cheque,0
2022/09/01 00:17,224,800107510,1231,8001C20D0,26183.39,US Dollar,26183.39,US Dollar,Credit Card,0
2022/09/01 00:18,224,800107510,1231,8001C20D0,736307822.35,US Dollar,736307822.35,US Dollar,Cash,0
2022/09/01 00:24,1,8001C2120,1,8001C2120,17.77,US Dollar,17.77,US Dollar,Reinvestment,0
2022/09/01 00:08,20,8001C2EA0,20,8001C2EA0,338389.73,US Dollar,338389.73,US Dollar,Reinvestment,0
2022/09/01 00:15,20,8001C2EA0,20,8001C2EA0,12.72,US Dollar,12.72,US Dollar,Reinvestment,0
2022/09/01 00:22,1231,8001C2A40,1231,8001C2A40,62379.18,US Dollar,62379.18,US Dollar,Reinvestment,0
2022/09/01 00:24,1,8001C2CB0,1,8001C2CB0,587.31,US Dollar,587.31,US Dollar,Reinvestment,0
2022/09/01 00:19,1217,8001C3C30,1217,8001C3C30,390177.39,US Dollar,390177.39,US Dollar,Reinvestment,0
2022/09/01 00:17,1,80015FCE0,11,8001C3EB0,55708.3,US Dollar,55708.3,US Dollar,Cheque,0
2022/09/01 00:01,1,80015FCE0,11,8001C3EB0,8056.55,US Dollar,8056.55,US Dollar,Credit Card,0
2022/09/01 00:08,1,80015FCE0,11,8001C3EB0,77236.64,US Dollar,77236.64,US Dollar,Cash,0
2022/09/01 00:14,1,8001C8620,1,8001C8620,3132052.61,US Dollar,3132052.61,US Dollar,Reinvestment,0
2022/09/01 00:19,224,8001C8B30,224,8001C8B30,243283.32,US Dollar,243283.32,US Dollar,Reinvestment,0
2022/09/01 00:11,1291,80016CF80,1291,80016CF80,176260.01,US Dollar,176260.01,US Dollar,Reinvestment,0
2022/09/01 00:11,1231,8001CFA80,1231,8001CFA80,24.34,US Dollar,24.34,US Dollar,Reinvestment,0
2022/09/01 00:07,3266,8001CEA20,1291,8001CED40,9042.31,US Dollar,9042.31,US Dollar,ACH,0
2022/09/01 00:03,11,8001CECF0,11,8001CECF0,17849.91,US Dollar,17849.91,US Dollar,Reinvestment,0
2022/09/01 00:14,1217,8001CF010,1217,8001CF010,21707.08,US Dollar,21707.08,US Dollar,Reinvestment,0
2022/09/01 00:07,20,8001D0010,20,8001D0010,25.48,US Dollar,25.48,US Dollar,Reinvestment,0
2022/09/01 00:09,12,8001D07E0,12,8001D07E0,2266.17,US Dollar,2266.17,US Dollar,Reinvestment,0
2022/09/01 00:19,1231,8001C81F0,1217,80053DC80,90.25,US Dollar,90.25,US Dollar,Credit Card,0
2022/09/01 00:06,11,8001C8400,11,8001C8400,9.27,US Dollar,9.27,US Dollar,Reinvestment,0
2022/09/01 00:06,12,8001C88C0,12,8001C88C0,4.49,US Dollar,4.49,US Dollar,Reinvestment,0
2022/09/01 00:19,20,8001C9140,2368,803B85FA0,202.11,US Dollar,202.11,US Dollar,Credit Card,0
2022/09/01 00:07,11,8001CECF0,11,8001CECF0,23.43,US Dollar,23.43,US Dollar,Reinvestment,0
2022/09/01 00:02,1217,8001CF010,1217,8001CF010,15.54,US Dollar,15.54,US Dollar,Reinvestment,0
2022/09/01 00:23,20,8001D0010,20,8001D0010,20.96,US Dollar,20.96,US Dollar,Reinvestment,0
2022/09/01 00:03,11,8001D03C0,1639,806C15F60,5.14,US Dollar,5.14,US Dollar,Credit Card,0
2022/09/01 00:08,12,8001D07E0,12,8001D07E0,17.68,US Dollar,17.68,US Dollar,Reinvestment,0
2022/09/01 00:23,1217,8001C6DB0,1217,8001C6DB0,15.62,US Dollar,15.62,US Dollar,Reinvestment,0
2022/09/01 00:06,12,8001C7030,17831,80A3F69C0,24.62,US Dollar,24.62,US Dollar,Credit Card,0
2022/09/01 00:07,1291,8001D22D0,1291,8001D22D0,120132.43,US Dollar,120132.43,US Dollar,Reinvestment,0
2022/09/01 00:04,70,10042B660,1291,8001D22D0,72615,US Dollar,72615,US Dollar,Cheque,0
2022/09/01 00:00,70,10042B660,1291,8001D22D0,65520.7,US Dollar,65520.7,US Dollar,Cash,0
2022/09/01 00:20,1231,80019AFA0,1231,80019AFA0,2101.1,US Dollar,2101.1,US Dollar,Reinvestment,0
2022/09/01 00:12,3233,8001C26D0,1231,80019AFA0,4372.51,US Dollar,4372.51,US Dollar,ACH,0
2022/09/01 00:04,1231,8001C4580,1231,8001C4580,4513.39,US Dollar,4513.39,US Dollar,Reinvestment,0
2022/09/01 00:17,20,8001C4620,20,8001C4620,10564.17,US Dollar,10564.17,US Dollar,Reinvestment,0
2022/09/01 00:07,224,8001C5CB0,224,8001C5CB0,3826.28,US Dollar,3826.28,US Dollar,Reinvestment,0
2022/09/01 00:25,20,8001C6380,20,8001C6380,6141.17,US Dollar,6141.17,US Dollar,Reinvestment,0
2022/09/01 00:20,20,8001C6600,20,8001C6600,15170.68,US Dollar,15170.68,US Dollar,Reinvestment,0
2022/09/01 00:02,1,8001C69B0,1,8001C69B0,397.59,US Dollar,397.59,US Dollar,Reinvestment,0
2022/09/01 00:22,20,8001C6A00,20,8001C6A00,6270.08,US Dollar,6270.08,US Dollar,Reinvestment,0
2022/09/01 00:09,20,8001C4620,20,8001C4620,15.49,US Dollar,15.49,US Dollar,Reinvestment,0
2022/09/01 00:29,1217,8001C6420,1217,8001C6420,5.22,US Dollar,5.22,US Dollar,Reinvestment,0
2022/09/01 00:21,11,8001C66A0,11,8001C66A0,9.93,US Dollar,9.93,US Dollar,Reinvestment,0
2022/09/01 00:02,224,8001C68C0,224,8001C68C0,13.74,US Dollar,13.74,US Dollar,Reinvestment,0
2022/09/01 00:19,1291,8001D4310,1291,8001D4310,333287.23,US Dollar,333287.23,US Dollar,Reinvestment,0
2022/09/01 00:15,12,8001D5A20,12,8001D5A20,11.09,US Dollar,11.09,US Dollar,Reinvestment,0
2022/09/01 00:18,1231,8001D7200,1231,8001D7200,523753.21,US Dollar,523753.21,US Dollar,Reinvestment,0
2022/09/01 00:15,11,8001D7CE0,11,8001D7CE0,106945.3,US Dollar,106945.3,US Dollar,Reinvestment,0
2022/09/01 00:18,11,8001D8530,11,8001D8530,100289.22,US Dollar,100289.22,US Dollar,Reinvestment,0
2022/09/01 00:27,70,10042B660,1,8001D8BA0,81247.61,US Dollar,81247.61,US Dollar,Cheque,0
2022/09/01 00:28,1,8001D8BA0,1,8001D8BA0,9.96,US Dollar,9.96,US Dollar,Reinvestment,0
2022/09/01 00:13,1291,8001D6750,1291,8001D6750,18965.95,US Dollar,18965.95,US Dollar,Reinvestment,0
2022/09/01 00:10,1217,8001D67F0,1217,8001D67F0,10473.23,US Dollar,10473.23,US Dollar,Reinvestment,0
2022/09/01 00:28,20,8001D6D40,20,8001D6D40,10235.66,US Dollar,10235.66,US Dollar,Reinvestment,0
2022/09/01 00:28,1231,8001D6D90,1231,8001D6D90,23358.97,US Dollar,23358.97,US Dollar,Reinvestment,0
2022/09/01 00:18,1291,8001D7470,1291,8001D7470,1825.43,US Dollar,1825.43,US Dollar,Reinvestment,0
2022/09/01 00:01,1,8001D75B0,1,8001D75B0,3075.76,US Dollar,3075.76,US Dollar,Reinvestment,0
2022/09/01 00:19,3343,8001D76A0,3343,8001D76A0,872.52,US Dollar,872.52,US Dollar,Reinvestment,0
2022/09/01 00:26,224,8001D7EE0,224,8001D7EE0,5301.67,US Dollar,5301.67,US Dollar,Reinvestment,0
2022/09/01 00:12,3256,8001D7F30,3256,8001D7F30,410.68,US Dollar,410.68,US Dollar,Reinvestment,0
2022/09/01 00:28,20,8001D82F0,20,8001D82F0,4008.55,US Dollar,4008.55,US Dollar,Reinvestment,0
2022/09/01 00:25,1231,8001D4F70,1231,8001D4F70,24.73,US Dollar,24.73,US Dollar,Reinvestment,0
2022/09/01 00:02,20,8001D5C60,20,8001D5C60,11.84,US Dollar,11.84,US Dollar,Reinvestment,0
2022/09/01 00:17,1291,8001D6750,1291,8001D6750,23.92,US Dollar,23.92,US Dollar,Reinvestment,0
2022/09/01 00:25,12,80019A830,12,80019A830,16041.49,US Dollar,16041.49,US Dollar,Reinvestment,0
2022/09/01 00:00,11,8001D40D0,11,8001D40D0,4585.01,US Dollar,4585.01,US Dollar,Reinvestment,0
2022/09/01 00:22,1,8001D4560,1,8001D4560,6765.53,US Dollar,6765.53,US Dollar,Reinvestment,0
2022/09/01 00:14,1,8001D4560,1,8001D4560,10.17,US Dollar,10.17,US Dollar,Reinvestment,0
2022/09/01 00:02,20,8001D45B0,20,8001D45B0,13.26,US Dollar,13.26,US Dollar,Reinvestment,0
2022/09/01 00:21,12,8001DB710,12,8001DB710,280068.35,US Dollar,280068.35,US Dollar,Reinvestment,0
2022/09/01 00:28,224,8001DC0F0,224,8001DC0F0,18.21,US Dollar,18.21,US Dollar,Reinvestment,0
2022/09/01 00:07,20,800132C60,11,8001DC570,319.94,US Dollar,319.94,US Dollar,Cheque,0
2022/09/01 00:06,20,800132C60,11,8001DC570,149.9,US Dollar,149.9,US Dollar,Credit Card,0
2022/09/01 00:05,20,800132C60,11,8001DC570,47.77,US Dollar,47.77,US Dollar,ACH,0
2022/09/01 00:05,11,8001DD390,11,8001DD390,4.91,US Dollar,4.91,US Dollar,Reinvestment,0
2022/09/01 00:08,11,8001DD430,150020,8142A4320,5.97,US Dollar,5.97,US Dollar,Credit Card,0
2022/09/01 00:28,224,8001DBEB0,224,8001DBEB0,3132049.06,US Dollar,3132049.06,US Dollar,Reinvestment,0
2022/09/01 00:11,11,8001DCE70,11,8001DCE70,2950.52,US Dollar,2950.52,US Dollar,Reinvestment,0
2022/09/01 00:23,3210,800190820,3210,800190820,123.14,US Dollar,123.14,US Dollar,Reinvestment,0
2022/09/01 00:12,224,800190C30,224,800190C30,635.89,US Dollar,635.89,US Dollar,Reinvestment,0
2022/09/01 00:12,3249,800191120,3249,800191120,22533.61,US Dollar,22533.61,US Dollar,Reinvestment,0
2022/09/01 00:25,20,8001920C0,20,8001920C0,23729.57,US Dollar,23729.57,US Dollar,Reinvestment,0
2022/09/01 00:00,224,8001925C0,224,8001925C0,2079.58,US Dollar,2079.58,US Dollar,Reinvestment,0
2022/09/01 00:17,3312,8.00192E+045,3312,8.00192E+045,4936.29,US Dollar,4936.29,US Dollar,Reinvestment,0
2022/09/01 00:21,3258,800193360,3258,800193360,2092.89,US Dollar,2092.89,US Dollar,Reinvestment,0
2022/09/01 00:14,12,800193C50,12,800193C50,2739.44,US Dollar,2739.44,US Dollar,Reinvestment,0
2022/09/01 00:18,3278,8001DB520,3278,8001DB520,3675.03,US Dollar,3675.03,US Dollar,Reinvestment,0
2022/09/01 00:14,1231,8001DE8A0,1231,8001DE8A0,2070.91,US Dollar,2070.91,US Dollar,Reinvestment,0
2022/09/01 00:21,3209,8001DE8F0,3209,8001DE8F0,24998.17,US Dollar,24998.17,US Dollar,Reinvestment,0
2022/09/01 00:27,3230,8001DEBC0,3230,8001DEBC0,2089.87,US Dollar,2089.87,US Dollar,Reinvestment,0
2022/09/01 00:09,1231,8001553C0,1231,8001553C0,15.55,US Dollar,15.55,US Dollar,Reinvestment,0
2022/09/01 00:23,1,800190B90,1,800190B90,21.26,US Dollar,21.26,US Dollar,Reinvestment,0
2022/09/01 00:21,224,800190C30,224,800190C30,23.95,US Dollar,23.95,US Dollar,Reinvestment,0
2022/09/01 00:02,11,800192110,11,800192110,13.47,US Dollar,13.47,US Dollar,Reinvestment,0
2022/09/01 00:14,1217,8001DE9E0,22481,806173480,38.08,US Dollar,38.08,US Dollar,Credit Card,0
2022/09/01 00:25,1231,8001DEA80,115943,8184E5120,70.05,US Dollar,70.05,US Dollar,Credit Card,0
2022/09/01 00:21,3288,8001DFCA0,3288,8001DFCA0,3552.99,US Dollar,3552.99,US Dollar,Reinvestment,0
2022/09/01 00:19,20,8001DFCF0,20,8001DFCF0,67342.32,US Dollar,67342.32,US Dollar,Reinvestment,0
2022/09/01 00:18,1291,80016CF80,20,8001270F0,876.55,US Dollar,876.55,US Dollar,Cheque,0
2022/09/01 00:04,1291,80016CF80,20,8001270F0,6796.78,US Dollar,6796.78,US Dollar,Cash,0
2022/09/01 00:14,20,8001270F0,20,8001270F0,10.03,US Dollar,10.03,US Dollar,Reinvestment,0
2022/09/01 00:10,1231,80018E380,1231,80018E380,25402.12,US Dollar,25402.12,US Dollar,Reinvestment,0
2022/09/01 00:24,20,8000563,1231,80018E380,10002.94,US Dollar,10002.94,US Dollar,Cheque,0
2022/09/01 00:25,20,8000563,1231,80018E380,2256.1,US Dollar,2256.1,US Dollar,Credit Card,0
2022/09/01 00:07,1217,8000FDCE0,1231,8001E2150,2140.28,US Dollar,2140.28,US Dollar,Cheque,0
2022/09/01 00:25,1217,8000FDCE0,1231,8001E2150,607.32,US Dollar,607.32,US Dollar,Cash,0
2022/09/01 00:17,20,8001E28A0,20,8001E28A0,562666.81,US Dollar,562666.81,US Dollar,Reinvestment,0
2022/09/01 00:10,20,8001E28A0,20,8001E28A0,18.36,US Dollar,18.36,US Dollar,Reinvestment,0
2022/09/01 00:27,20,80010B1F0,20,80010B1F0,5791.2,US Dollar,5791.2,US Dollar,Reinvestment,0
2022/09/01 00:01,3232,8001873,3232,8001873,1095.86,US Dollar,1095.86,US Dollar,Reinvestment,0
2022/09/01 00:12,3307,80018D180,3307,80018D180,889.46,US Dollar,889.46,US Dollar,Reinvestment,0
2022/09/01 00:20,3256,80018D830,3256,80018D830,4686.13,US Dollar,4686.13,US Dollar,Reinvestment,0
2022/09/01 00:19,11,800188570,11,800188570,13.28,US Dollar,13.28,US Dollar,Reinvestment,0
2022/09/01 00:27,1217,8001E3C00,1217,8001E3C00,15099.87,US Dollar,15099.87,US Dollar,Reinvestment,0
2022/09/01 00:07,1217,80015DF80,1217,80015DF80,19.88,US Dollar,19.88,US Dollar,Reinvestment,0
2022/09/01 00:22,20,8001E51F0,20,8001E51F0,16.06,US Dollar,16.06,US Dollar,Reinvestment,0
2022/09/01 00:29,20,80005E480,1,8001E5580,8819.57,US Dollar,8819.57,US Dollar,Cheque,0
2022/09/01 00:28,20,80005E480,1,8001E5580,1785.75,US Dollar,1785.75,US Dollar,Credit Card,0
2022/09/01 00:14,70,10042B660,1,8001E5580,51905.58,US Dollar,51905.58,US Dollar,Cheque,0
2022/09/01 00:09,70,10042B660,1,8001E5580,5617.07,US Dollar,5617.07,US Dollar,Credit Card,0
2022/09/01 00:04,70,10042B660,1,8001E5580,195346.44,US Dollar,195346.44,US Dollar,Cash,0
2022/09/01 00:01,1,8001E5580,1,8001E5580,20.07,US Dollar,20.07,US Dollar,Reinvestment,0
2022/09/01 00:03,1217,800148410,1217,800148410,243615.95,US Dollar,243615.95,US Dollar,Reinvestment,0
2022/09/01 00:08,12,8000588,224,800148870,157653.68,US Dollar,157653.68,US Dollar,Cheque,0
2022/09/01 00:15,11,800149160,11,800149160,429220.16,US Dollar,429220.16,US Dollar,Reinvestment,0
2022/09/01 00:19,20,800115330,11,800149160,10869.41,US Dollar,10869.41,US Dollar,Cheque,0
2022/09/01 00:23,20,800115330,11,800149160,7893.7,US Dollar,7893.7,US Dollar,ACH,0
2022/09/01 00:16,20,800115330,11,800149160,590.71,US Dollar,590.71,US Dollar,Wire,0
2022/09/01 00:00,11,8001E7F80,11,8001E7F80,82379.67,US Dollar,82379.67,US Dollar,Reinvestment,0
2022/09/01 00:00,20,8001E8940,20,8001E8940,2337.12,US Dollar,2337.12,US Dollar,Reinvestment,0
2022/09/01 00:05,11,8001D7CE0,11,8001E86C0,8378.02,US Dollar,8378.02,US Dollar,Cheque,0
2022/09/01 00:16,11,8001D7CE0,11,8001E86C0,2614.22,US Dollar,2614.22,US Dollar,Credit Card,0
2022/09/01 00:14,20,8001E91D0,20,8001E91D0,80782.81,US Dollar,80782.81,US Dollar,Reinvestment,0
2022/09/01 00:21,349,800148F70,1291,8001E8FE0,60832056,US Dollar,60832056,US Dollar,ACH,0
2022/09/01 00:19,349,800148F70,349,800148F70,7.09,US Dollar,7.09,US Dollar,Reinvestment,0
2022/09/01 00:15,1291,8001E8FE0,37524,8154B9EB0,16.56,US Dollar,16.56,US Dollar,Credit Card,0
2022/09/01 00:16,349,8001EABB0,349,8001EABB0,61923.88,US Dollar,61923.88,US Dollar,Reinvestment,0
2022/09/01 00:05,1291,8001EA440,1291,8001EA440,875465.43,US Dollar,875465.43,US Dollar,Reinvestment,0
2022/09/01 00:17,1291,8001EA4E0,1291,8001EA4E0,5551.3,US Dollar,5551.3,US Dollar,Reinvestment,0
2022/09/01 00:00,20,8001719A0,1291,8001EA440,173016.09,US Dollar,173016.09,US Dollar,Cheque,0
2022/09/01 00:29,20,8001719A0,1291,8001EA440,22914.17,US Dollar,22914.17,US Dollar,Credit Card,0
2022/09/01 00:15,20,8001719A0,1291,8001EA440,35968.81,US Dollar,35968.81,US Dollar,Cash,0
2022/09/01 00:11,20,8001719A0,1291,8001EA440,28461.35,US Dollar,28461.35,US Dollar,ACH,0
2022/09/01 00:04,1291,8001EA4E0,1291,8001EA4E0,14.06,US Dollar,14.06,US Dollar,Reinvestment,0
2022/09/01 00:23,3230,8001EBC40,3230,8001EBC40,2393.61,US Dollar,2393.61,US Dollar,Reinvestment,0
2022/09/01 00:16,1291,8001EC290,1291,8001EC290,56986.96,US Dollar,56986.96,US Dollar,Reinvestment,0
2022/09/01 00:18,1291,8001EC290,1291,8001EC290,14.3,US Dollar,14.3,US Dollar,Reinvestment,0
2022/09/01 00:13,20,8001EDEE0,20,8001EDEE0,34402.58,US Dollar,34402.58,US Dollar,Reinvestment,0
2022/09/01 00:28,224,8001ED410,224,8001ED410,1372753.72,US Dollar,1372753.72,US Dollar,Reinvestment,0
2022/09/01 00:15,1217,8001EE0E0,1217,8001EE0E0,78559.09,US Dollar,78559.09,US Dollar,Reinvestment,0
2022/09/01 00:01,1231,8001EEEB0,1231,8001EEEB0,609996.08,US Dollar,609996.08,US Dollar,Reinvestment,0
2022/09/01 00:04,349,8001EF3B0,349,8001EF3B0,115954.16,US Dollar,115954.16,US Dollar,Reinvestment,0
2022/09/01 00:16,12,8001EECC0,12,8001EECC0,398496.56,US Dollar,398496.56,US Dollar,Reinvestment,0
2022/09/01 00:19,12,8001EF1C0,5621,80A4D1DD0,46.79,US Dollar,46.79,US Dollar,Credit Card,0
2022/09/01 00:27,349,8001F01E0,349,8001F01E0,82587.92,US Dollar,82587.92,US Dollar,Reinvestment,0
2022/09/01 00:09,20,8001F0760,20,8001F0760,202065.98,US Dollar,202065.98,US Dollar,Reinvestment,0
2022/09/01 00:10,349,8001EFF20,349,8001EFF20,839634.59,US Dollar,839634.59,US Dollar,Reinvestment,0
2022/09/01 00:07,349,8001EFF20,349,8001EFF20,24.23,US Dollar,24.23,US Dollar,Reinvestment,0
2022/09/01 00:04,20,8001F0570,1639,8005A8360,11.16,US Dollar,11.16,US Dollar,Credit Card,0
2022/09/01 00:29,1217,80015DF80,20,8001F1050,19400.78,US Dollar,19400.78,US Dollar,Cheque,0
2022/09/01 00:18,1217,80015DF80,20,8001F1050,7922.44,US Dollar,7922.44,US Dollar,Credit Card,0
2022/09/01 00:23,1217,80015DF80,20,8001F1050,59471.85,US Dollar,59471.85,US Dollar,ACH,0
2022/09/01 00:14,224,8001F1F40,224,8001F1F40,99479.83,US Dollar,99479.83,US Dollar,Reinvestment,0
2022/09/01 00:15,3348,8001F1CA0,3348,8001F1CA0,713.81,US Dollar,713.81,US Dollar,Reinvestment,0
2022/09/01 00:03,1,8001F22D0,1,8001F22D0,2509.59,US Dollar,2509.59,US Dollar,Reinvestment,0
2022/09/01 00:15,1,8001F22D0,1,8001F22D0,20.74,US Dollar,20.74,US Dollar,Reinvestment,0
2022/09/01 00:27,1291,8001F2990,1291,8001F2990,570215.53,US Dollar,570215.53,US Dollar,Reinvestment,0
2022/09/01 00:00,12,8001F29E0,12,8001F29E0,545.54,US Dollar,545.54,US Dollar,Reinvestment,0
2022/09/01 00:09,1291,8001CF1E0,1291,8001CF1E0,129916.01,US Dollar,129916.01,US Dollar,Reinvestment,0
2022/09/01 00:12,20,8001F3590,20,8001F3590,7.32,US Dollar,7.32,US Dollar,Reinvestment,0
2022/09/01 00:15,20,800168B70,20,8001F3F30,32246.93,US Dollar,32246.93,US Dollar,Cheque,0
2022/09/01 00:27,20,800168B70,20,8001F3F30,22946.13,US Dollar,22946.13,US Dollar,Credit Card,0
2022/09/01 00:08,20,800168B70,20,8001F3F30,11841.16,US Dollar,11841.16,US Dollar,ACH,0
2022/09/01 00:11,20,800168B70,20,8001F3F30,4286.89,US Dollar,4286.89,US Dollar,Wire,0
2022/09/01 00:29,1291,8001F5140,1291,8001F5140,41069.12,US Dollar,41069.12,US Dollar,Reinvestment,0
2022/09/01 00:18,1291,8001F5140,1291,8001F5140,6.08,US Dollar,6.08,US Dollar,Reinvestment,0
2022/09/01 00:07,224,80012D050,1231,8001F5860,933.51,US Dollar,933.51,US Dollar,Cheque,0
2022/09/01 00:06,224,80012D050,1231,8001F5860,218.67,US Dollar,218.67,US Dollar,Credit Card,0
2022/09/01 00:29,1231,8001F5860,1231,8001F5860,12.95,US Dollar,12.95,US Dollar,Reinvestment,0
2022/09/01 00:11,1231,8001F5F10,1231,8001F5F10,599525.25,US Dollar,599525.25,US Dollar,Reinvestment,0
2022/09/01 00:05,1217,8001F5DD0,1217,8001F5DD0,8.19,US Dollar,8.19,US Dollar,Reinvestment,0
2022/09/01 00:00,349,8001F6700,349,8001F6700,430396.15,US Dollar,430396.15,US Dollar,Reinvestment,0
2022/09/01 00:28,1,8001F7B70,1,8001F7B70,10.72,US Dollar,10.72,US Dollar,Reinvestment,0
2022/09/01 00:11,1291,8001F83B0,1291,8001F83B0,3205.79,US Dollar,3205.79,US Dollar,Reinvestment,0
2022/09/01 00:08,1291,8001F83B0,1291,8001F83B0,5.78,US Dollar,5.78,US Dollar,Reinvestment,0
2022/09/01 00:01,12,8001F6BD0,12,8001F6BD0,2711.02,US Dollar,2711.02,US Dollar,Reinvestment,0
2022/09/01 00:24,224,8001F8DE0,224,8001F8DE0,12237.53,US Dollar,12237.53,US Dollar,Reinvestment,0
2022/09/01 00:10,12,8001F6BD0,12,8001F6BD0,22.14,US Dollar,22.14,US Dollar,Reinvestment,0
2022/09/01 00:08,12,8001F2CF0,12,8001F2CF0,13985.38,US Dollar,13985.38,US Dollar,Reinvestment,0
2022/09/01 00:24,20,8001F46C0,20,8001F46C0,16237.92,US Dollar,16237.92,US Dollar,Reinvestment,0
2022/09/01 00:28,349,8001F47B0,349,8001F47B0,1414.61,US Dollar,1414.61,US Dollar,Reinvestment,0
2022/09/01 00:28,12,8001F4C90,12,8001F4C90,1237.32,US Dollar,1237.32,US Dollar,Reinvestment,0
2022/09/01 00:15,3245,8001F5400,3245,8001F5400,1671.11,US Dollar,1671.11,US Dollar,Reinvestment,0
2022/09/01 00:23,12,8001330,1291,8001F1720,4109.98,US Dollar,4109.98,US Dollar,Cheque,0
2022/09/01 00:01,12,8001330,1291,8001F1720,1711.52,US Dollar,1711.52,US Dollar,Credit Card,0
2022/09/01 00:01,20,8001F46C0,20,8001F46C0,5.22,US Dollar,5.22,US Dollar,Reinvestment,0
2022/09/01 00:20,1291,8001F5AD0,1291,8001F5AD0,14.04,US Dollar,14.04,US Dollar,Reinvestment,0
2022/09/01 00:27,224,8001F9AB0,224,8001F9AB0,14.23,US Dollar,14.23,US Dollar,Reinvestment,0
2022/09/01 00:00,11,8001FB7F0,11,8001FB7F0,4190245.99,US Dollar,4190245.99,US Dollar,Reinvestment,0
2022/09/01 00:04,11,8001FB7F0,11,8001FB7F0,4.82,US Dollar,4.82,US Dollar,Reinvestment,0
2022/09/01 00:05,20,8001FC2C0,20,8001FC2C0,4827.84,US Dollar,4827.84,US Dollar,Reinvestment,0
2022/09/01 00:15,20,8001FB2B0,20,8001FB2B0,681469.66,US Dollar,681469.66,US Dollar,Reinvestment,0
2022/09/01 00:01,3370,8001FB480,3370,8001FB480,294.32,US Dollar,294.32,US Dollar,Reinvestment,0
