Timestamp,From Bank,From Account,To Bank,To Account,Amount,Currency,Amount Received,Currency Received,Payment Format,Is Laundering
2022/09/09 05:06,000,801AABFE0,012055,802278FA0,857828.45,Euro,857828.45,Euro,ACH,1
2022/09/10 07:18,012055,802278FA0,020,800189450,1005189.19,US Dollar,1005189.19,US Dollar,ACH,1
2022/09/10 08:18,020,800189450,022129,800E65980,1041049.56,US Dollar,1041049.56,US Dollar,ACH,1
2022/09/10 21:40,022129,800E65980,021414,8011DBE80,1041049.56,US Dollar,1041049.56,US Dollar,ACH,1
2022/09/11 05:57,021414,8011DBE80,023726,801B3C1C0,888431.69,Euro,888431.69,Euro,ACH,1
2022/09/08 20:42,014,80012D490,014,800283000,5159.45,Euro,5159.45,Euro,ACH,1
2022/09/09 09:10,014,800283000,02514,800450E00,5159.45,Euro,5159.45,Euro,ACH,1
2022/09/10 15:18,02514,800450E00,014,800330A10,5159.45,Euro,5159.45,Euro,ACH,1
2022/09/09 02:42,01776,8017D1980,01217,8001D67F0,4742.43,US Dollar,4742.43,US Dollar,ACH,1
2022/09/09 03:27,01776,8017D1980,001277,800D93450,2635.14,US Dollar,2635.14,US Dollar,ACH,1
2022/09/09 08:58,01776,8017D1980,02860,8016A5E40,5992.39,US Dollar,5992.39,US Dollar,ACH,1
2022/09/09 09:13,01776,8017D1980,021566,801B7DB90,17650.29,US Dollar,17650.29,US Dollar,ACH,1
2022/09/10 17:30,01776,8017D1980,011222,80095D960,5877.68,US Dollar,5877.68,US Dollar,ACH,1
2022/09/11 12:17,01776,8017D1980,021939,8011E83E0,17696.72,US Dollar,17696.72,US Dollar,ACH,1
2022/09/11 23:29,01776,8017D1980,011,8000F7C80,16694.46,Euro,16694.46,Euro,ACH,1
2022/09/09 11:04,0212,8000AAE20,020,8006DDBD0,397.15,US Dollar,397.15,US Dollar,ACH,1
2022/09/10 21:30,01217,800B232E0,020,800213370,15971.17,US Dollar,15971.17,US Dollar,ACH,1
2022/09/10 11:59,011,800399D70,014,8002665B0,9808.77,Euro,9808.77,Euro,ACH,1
2022/09/09 05:41,007,800096EA0,012,80075F2D0,9065.62,US Dollar,9065.62,US Dollar,ACH,1
2022/09/09 05:16,011,800309B10,011046,80073D250,7592.25,US Dollar,7592.25,US Dollar,ACH,1
2022/09/10 17:31,021414,800D9AC70,011,8003A0F80,9940.99,Euro,9940.99,Euro,ACH,1
2022/09/10 20:51,011437,800FA7A50,020,8004AE8A0,10659.69,US Dollar,10659.69,US Dollar,ACH,1
2022/09/09 13:37,012,800C6A6C0,00425,8003DCF90,13549.66,Euro,13549.66,Euro,ACH,1
2022/09/09 14:13,014,8007E3FC0,001,8009418F0,18101.75,US Dollar,18101.75,US Dollar,ACH,1
2022/09/09 10:25,001277,8008A3A70,021414,800893B90,18978.17,US Dollar,18978.17,US Dollar,ACH,1
2022/09/09 07:53,0224,8002C7590,01291,8001F2990,2456.16,US Dollar,2456.16,US Dollar,ACH,1
2022/09/10 14:53,020,8003D93B0,01291,8001F2990,10451.75,US Dollar,10451.75,US Dollar,ACH,1
2022/09/13 00:33,01231,8001EEEB0,01291,8001F2990,155.42,US Dollar,155.42,US Dollar,ACH,1
2022/09/13 23:47,01291,8001F2990,011,8002EB630,18625.30,US Dollar,18625.30,US Dollar,ACH,1
2022/09/14 08:56,01291,8001F2990,014,8003FCF20,1989.45,Euro,1989.45,Euro,ACH,1
2022/09/14 14:57,01291,8001F2990,0224,80031B700,282069135.29,US Dollar,282069135.29,US Dollar,ACH,1

2022/09/10 01:24,012,800134F30,011,80014B570,10718.38,US Dollar,10718.38,US Dollar,ACH,1
2022/09/11 16:00,011,80014B570,00349,80021A8B0,8743.27,US Dollar,8743.27,US Dollar,ACH,1
2022/09/10 06:38,012,800134F30,020,80025C270,2400.50,Euro,2400.50,Euro,ACH,1
2022/09/12 03:48,020,80025C270,00349,80021A8B0,2812.86,US Dollar,2812.86,US Dollar,ACH,1
2022/09/10 14:56,012,800134F30,020,800180370,13437.40,US Dollar,13437.40,US Dollar,ACH,1
2022/09/12 07:56,020,800180370,00349,80021A8B0,15311.31,US Dollar,15311.31,US Dollar,ACH,1
2022/09/10 16:08,012,800134F30,020,8002229A0,18248.93,US Dollar,18248.93,US Dollar,ACH,1
2022/09/12 14:01,020,8002229A0,00349,80021A8B0,14837.74,US Dollar,14837.74,US Dollar,ACH,1
2022/09/10 18:20,012,800134F30,000,80038EC10,15761.89,Euro,15761.89,Euro,ACH,1
2022/09/12 16:00,000,80038EC10,00349,80021A8B0,18469.52,US Dollar,18469.52,US Dollar,ACH,1
2022/09/10 19:50,012,800134F30,003,8002A8C20,2337.69,Euro,2337.69,Euro,ACH,1
2022/09/01 00:22,1217,800424120,1217,800424120,8.64,US Dollar,8.64,US Dollar,Reinvestment,0
2022/09/01 00:21,531,800424580,531,800424580,479369.42,US Dollar,479369.42,US Dollar,Reinvestment,0
2022/09/01 00:15,1639,800425040,1639,800425040,24.11,US Dollar,24.11,US Dollar,Reinvestment,0
2022/09/01 00:25,1639,8004250,1639,8004250,16.87,US Dollar,16.87,US Dollar,Reinvestment,0
2022/09/01 00:11,20,8003DFA10,12,8004254,9062.38,US Dollar,9062.38,US Dollar,Cheque,0
2022/09/01 00:22,20,8003DFA10,12,8004254,1579.22,US Dollar,1579.22,US Dollar,Credit Card,0
2022/09/01 00:22,20,8003DFA10,12,8004254,750.07,US Dollar,750.07,US Dollar,Cash,0
2022/09/01 00:15,12,8004260B0,12,8004260B0,5048525.94,US Dollar,5048525.94,US Dollar,Reinvestment,0
2022/09/01 00:21,1231,8.0042E+244,1231,8.0042E+244,8.21,US Dollar,8.21,US Dollar,Reinvestment,0
2022/09/01 00:28,20,80042D1E0,20,80042D1E0,5547.96,US Dollar,5547.96,US Dollar,Reinvestment,0
2022/09/01 00:23,3581,80042DEC0,3581,80042DEC0,21373.07,US Dollar,21373.07,US Dollar,Reinvestment,0
2022/09/01 00:08,394,80042E3E0,394,80042E3E0,349.71,US Dollar,349.71,US Dollar,Reinvestment,0
2022/09/01 00:12,20,80042D1E0,20,80042D1E0,11.5,US Dollar,11.5,US Dollar,Reinvestment,0
2022/09/01 00:13,11,80042D370,11,80042D370,12.53,US Dollar,12.53,US Dollar,Reinvestment,0
2022/09/01 00:13,11,80042D460,11,80042D460,4.67,US Dollar,4.67,US Dollar,Reinvestment,0
2022/09/01 00:01,11,80042D730,11,80042D730,18.43,US Dollar,18.43,US Dollar,Reinvestment,0
2022/09/01 00:25,1217,800442790,1217,800442790,183871.65,US Dollar,183871.65,US Dollar,Reinvestment,0
2022/09/01 00:10,11,8004427,11,8004427,126.26,US Dollar,126.26,US Dollar,Reinvestment,0
2022/09/01 00:28,224,800442830,224,800442830,1675.94,US Dollar,1675.94,US Dollar,Reinvestment,0
2022/09/01 00:03,3613,800442880,224,800442830,1406.83,US Dollar,1406.83,US Dollar,Cheque,0
2022/09/01 00:17,1,800445A90,1,800445A90,19.91,US Dollar,19.91,US Dollar,Reinvestment,0
2022/09/01 00:07,20,800448530,20,800448530,5337.92,US Dollar,5337.92,US Dollar,Reinvestment,0
2022/09/01 00:24,1422,800308A30,1422,800308A30,130312.27,US Dollar,130312.27,US Dollar,Reinvestment,0
2022/09/01 00:00,531,800450630,531,800450630,6769.94,US Dollar,6769.94,US Dollar,Reinvestment,0
2022/09/01 00:15,1394,8004743A0,1394,8004743A0,42575.4,US Dollar,42575.4,US Dollar,Reinvestment,0
2022/09/13 02:36,003,8002A8C20,00349,80021A8B0,2459.18,US Dollar,2459.18,US Dollar,ACH,1
2022/09/10 20:02,012,800134F30,00425,80025BB90,726.43,Euro,726.43,Euro,ACH,1
2022/09/13 05:06,00425,80025BB90,00349,80021A8B0,895.60,US Dollar,895.60,US Dollar,ACH,1
2022/09/10 20:49,012,800134F30,00423,800250DC0,6116.51,Euro,6116.51,Euro,ACH,1
2022/09/13 06:03,00423,800250DC0,00349,80021A8B0,6410.08,US Dollar,6410.08,US Dollar,ACH,1
2022/09/10 22:04,012,800134F30,000,800237900,13900.36,Euro,13900.36,Euro,ACH,1
2022/09/13 09:09,000,800237900,00349,80021A8B0,13691.27,US Dollar,13691.27,US Dollar,ACH,1
2022/09/11 08:27,012,800134F30,020,8002BF660,14659.32,US Dollar,14659.32,US Dollar,ACH,1
2022/09/13 10:52,020,8002BF660,00349,80021A8B0,15178.93,US Dollar,15178.93,US Dollar,ACH,1
2022/09/11 11:31,012,800134F30,01291,8001F49A0,348.50,US Dollar,348.50,US Dollar,ACH,1
2022/09/13 11:31,01291,8001F49A0,00349,80021A8B0,289.74,US Dollar,289.74,US Dollar,ACH,1
2022/09/09 14:55,005383,8027CAB40,00600,8027CAD30,624.25,Euro,624.25,Euro,ACH,1
2022/09/09 18:38,00600,8027CAD30,005383,8027CAB40,520.87,Euro,520.87,Euro,ACH,1
2022/09/10 07:09,011,80043CD00,012503,80121AC20,5926.74,Euro,5926.74,Euro,ACH,1
2022/09/09 22:42,00600,800467610,003,8004759B0,12155.74,Euro,12155.74,Euro,ACH,1
2022/09/11 08:26,000,8000F66E0,01394,8006B57C0,6173.78,US Dollar,6173.78,US Dollar,ACH,1
2022/09/11 14:17,00425,80028B6E0,000,8001B0F60,3771.88,Euro,3771.88,Euro,ACH,1
2022/09/10 03:50,011,800174F90,020,8003E5360,14829.94,US Dollar,14829.94,US Dollar,ACH,1
2022/09/11 06:17,003,80046A9D0,01595,8003BDE80,3883.05,Euro,3883.05,Euro,ACH,1
2022/09/11 13:28,014,800484BA0,01394,8002CA620,3459.30,US Dollar,3459.30,US Dollar,ACH,1
2022/09/10 01:29,01394,8002C90C0,014,80026C9A0,4162.03,Euro,4162.03,Euro,ACH,1
2022/09/11 13:07,01595,80033F030,020,800143A10,9700.49,US Dollar,9700.49,US Dollar,ACH,1
2022/09/10 14:14,000,800241280,01595,800471960,2240.85,Euro,2240.85,Euro,ACH,1
2022/09/11 06:47,020,8001FF5F0,000,80031CB90,16586.20,Euro,16586.20,Euro,ACH,1
2022/09/11 12:29,001,8002293E0,01231,800131730,6249.38,US Dollar,6249.38,US Dollar,ACH,1
2022/09/10 03:27,00425,8002937A0,0224,80031E420,18769.83,US Dollar,18769.83,US Dollar,ACH,1
2022/09/10 17:15,00498,8004027C0,012,8000EFB10,13673.20,US Dollar,13673.20,US Dollar,ACH,1
2022/09/10 02:36,01231,8001469B0,020,8002C9FB0,18560.63,US Dollar,18560.63,US Dollar,ACH,1
2022/09/10 19:43,01217,80024D5A0,011,8000F1A90,277.46,Euro,277.46,Euro,ACH,1
2022/09/10 12:46,014,8003A1B10,003,8003C0680,2918.14,Euro,2918.14,Euro,ACH,1
2022/09/10 13:57,001,80054E7B0,014172,8019787B0,12008.41,Euro,12008.41,Euro,ACH,1
2022/09/12 13:00,014172,8019787B0,011,800106920,14071.25,US Dollar,14071.25,US Dollar,ACH,1
2022/09/09 18:19,0011,8000871F0,01768,800A1EBC0,9976.58,Euro,9976.58,Euro,ACH,1
2022/09/11 19:47,01768,800A1EBC0,001638,800E2AA60,11690.39,US Dollar,11690.39,US Dollar,ACH,1
2022/09/10 11:13,002557,801AFF0B0,012063,800E6CED0,19728.79,US Dollar,19728.79,US Dollar,ACH,1
2022/09/12 18:25,012063,800E6CED0,011255,800D2DE70,19331.69,US Dollar,19331.69,US Dollar,ACH,1
2022/09/11 16:27,0010,80004B460,01768,800CECAF0,11878.98,Euro,11878.98,Euro,ACH,1
2022/09/12 14:44,01768,800CECAF0,021414,800A37870,14349.29,US Dollar,14349.29,US Dollar,ACH,1
2022/09/10 01:14,0130803,8102A4BA0,0142342,80FB392A0,23945.88,Australian Dollar,23945.88,Australian Dollar,ACH,1
2022/09/10 04:40,0142342,80FB392A0,019419,80EEC43A0,13095.53,Euro,13095.53,Euro,ACH,1
2022/09/10 12:02,019419,80EEC43A0,021393,80FECC930,14722.62,US Dollar,14722.62,US Dollar,ACH,1
2022/09/11 06:13,021393,80FECC930,0130803,8102A4BA0,12214.10,Euro,12214.10,Euro,ACH,1
2022/09/10 04:08,012,8001335E0,020,800648CD0,12866.24,US Dollar,12866.24,US Dollar,ACH,1
2022/09/10 14:38,011255,800851CF0,020,800648CD0,2054.76,US Dollar,2054.76,US Dollar,ACH,1
2022/09/11 09:19,01231,800626E80,020,800648CD0,12956.66,US Dollar,12956.66,US Dollar,ACH,1
2022/09/11 12:13,011,80028F680,020,800648CD0,7761.02,US Dollar,7761.02,US Dollar,ACH,1
2022/09/11 17:53,01291,80089C890,020,800648CD0,17348.17,US Dollar,17348.17,US Dollar,ACH,1
2022/09/12 11:43,01422,80022C4D0,020,800648CD0,3267.16,US Dollar,3267.16,US Dollar,ACH,1
2022/09/12 12:43,020,8000FB7D0,020,800648CD0,7858.34,US Dollar,7858.34,US Dollar,ACH,1
2022/09/12 14:03,020,8003BA2F0,020,800648CD0,19663.57,US Dollar,19663.57,US Dollar,ACH,1
2022/09/12 16:35,01394,800853620,020,800648CD0,256.57,US Dollar,256.57,US Dollar,ACH,1
2022/09/13 16:54,011,8002F0750,020,800648CD0,11680.91,US Dollar,11680.91,US Dollar,ACH,1
2022/09/10 04:01,024643,8026B9C00,003,8026B9BB0,739.78,Euro,739.78,Euro,ACH,1
2022/09/10 08:15,024643,8025B5520,01835,800F8F590,15508.46,Euro,15508.46,Euro,ACH,1
2022/09/10 08:45,01835,800F8F590,001638,8009C2560,19442.00,US Dollar,19442.00,US Dollar,ACH,1
2022/09/10 12:18,001638,8009C2560,000,802266630,15585.47,Euro,15585.47,Euro,ACH,1
2022/09/10 15:18,000,802266630,00349,8005D57D0,19310.07,US Dollar,19310.07,US Dollar,ACH,1
2022/09/11 05:59,00349,8005D57D0,023726,801ABF000,15343.35,Euro,15343.35,Euro,ACH,1
2022/09/11 14:33,023726,801ABF000,021393,801E9E0F0,18852.82,US Dollar,18852.82,US Dollar,ACH,1
2022/09/12 11:29,021393,801E9E0F0,01217,800104060,17602.15,US Dollar,17602.15,US Dollar,ACH,1
2022/09/12 11:36,01217,800104060,003597,8019E6530,17697.56,US Dollar,17697.56,US Dollar,ACH,1
2022/09/13 09:58,003597,8019E6530,001638,800A33E80,18997.49,US Dollar,18997.49,US Dollar,ACH,1
2022/09/13 11:18,001638,800A33E80,002293,8018AB640,14705.85,Euro,14705.85,Euro,ACH,1
2022/09/13 11:59,002293,8018AB640,011495,800C7D2A0,19058.36,US Dollar,19058.36,US Dollar,ACH,1
2022/09/13 16:31,011495,800C7D2A0,0224,8006763B0,17950.38,US Dollar,17950.38,US Dollar,ACH,1
2022/09/14 06:52,0224,8006763B0,024643,8025B5520,15028.80,Euro,15028.80,Euro,ACH,1
2022/09/10 09:40,01835,8027ECAA0,014620,801C5DFB0,8206.40,Euro,8206.40,Euro,ACH,1
2022/09/11 06:10,014640,802E9F160,002557,802E9EF70,733.64,Euro,733.64,Euro,ACH,1
2022/09/11 17:14,002557,802E9EF70,014640,802E9F160,13563.34,Euro,13563.34,Euro,ACH,1
2022/09/10 14:48,01595,8003828A0,011,8001AB0D0,13341.59,Euro,13341.59,Euro,ACH,1
2022/09/12 19:36,027,800ECAB90,011,8001AB0D0,4313.55,Euro,4313.55,Euro,ACH,1
2022/09/13 22:15,003,8002A13F0,011,8001AB0D0,1356023.87,Euro,1356023.87,Euro,ACH,1
2022/09/13 17:50,011,8001AB0D0,011255,800876890,18767.23,US Dollar,18767.23,US Dollar,ACH,1
2022/09/14 20:16,011,8001AB0D0,020,800DA6B90,3644.13,Euro,3644.13,Euro,ACH,1
2022/09/15 07:36,011,8001AB0D0,002196,80105D740,15915.78,US Dollar,15915.78,US Dollar,ACH,1
2022/09/16 06:54,011,8001AB0D0,020,801CD38E0,693.55,Euro,693.55,Euro,ACH,1
2022/09/16 12:10,011,8001AB0D0,023319,8013FA900,6921.45,US Dollar,6921.45,US Dollar,ACH,1
2022/09/16 13:24,011,8001AB0D0,001439,8011BC1F0,14709.16,US Dollar,14709.16,US Dollar,ACH,1
2022/09/17 15:28,011,8001AB0D0,012274,801A461D0,8099.56,Euro,8099.56,Euro,ACH,1
2022/09/10 14:34,00394,80055C8A0,021566,800F07FB0,19264.70,US Dollar,19264.70,US Dollar,ACH,1
2022/09/10 18:02,00394,80055C8A0,022124,800E633B0,3448.39,US Dollar,3448.39,US Dollar,ACH,1
2022/09/11 11:12,00394,80055C8A0,011,8005283F0,11900.51,Euro,11900.51,Euro,ACH,1
2022/09/11 12:39,00394,80055C8A0,011701,8018D2FE0,14593.37,US Dollar,14593.37,US Dollar,ACH,1
2022/09/11 22:45,00394,80055C8A0,011437,8017B9130,14031.40,Euro,14031.40,Euro,ACH,1
2022/09/13 01:45,00394,80055C8A0,0224,8005162C0,5088.97,US Dollar,5088.97,US Dollar,ACH,1
2022/09/13 13:15,00394,80055C8A0,022124,800EB1F00,948.10,US Dollar,948.10,US Dollar,ACH,1
2022/09/14 00:00,00394,80055C8A0,021876,800D0D3D0,11633.15,Euro,11633.15,Euro,ACH,1
2022/09/10 17:33,024070,8077B7450,009856,8043C6D20,12851.13,Yuan,12851.13,Yuan,ACH,1
2022/09/10 18:17,009856,8043C6D20,021566,8025BFDE0,1976.05,US Dollar,1976.05,US Dollar,ACH,1
2022/09/11 00:39,021566,8025BFDE0,022661,80E1B7D40,1976.05,US Dollar,1976.05,US Dollar,ACH,1
2022/09/11 09:57,022661,80E1B7D40,004790,802ADDDA0,1973.27,US Dollar,1973.27,US Dollar,ACH,1
2022/09/12 02:31,004790,802ADDDA0,0010876,80539AB50,1642.65,Euro,1642.65,Euro,ACH,1
2022/09/12 13:59,0010876,80539AB50,0152768,813600600,1723.85,Swiss Franc,1723.85,Swiss Franc,ACH,1
2022/09/12 17:55,0152768,813600600,0141846,810256D40,2661.69,Australian Dollar,2661.69,Australian Dollar,ACH,1
2022/09/13 10:48,0141846,810256D40,0053736,813AF5F80,1689.42,Swiss Franc,1689.42,Swiss Franc,ACH,1
2022/09/13 16:24,0053736,813AF5F80,0041126,80F30F230,2415.64,Australian Dollar,2415.64,Australian Dollar,ACH,1
2022/09/14 10:27,0041126,80F30F230,015640,8023B5F00,1664.00,US Dollar,1664.00,US Dollar,ACH,1
2022/09/14 10:53,015640,8023B5F00,025526,81171BEA0,1589.14,US Dollar,1589.14,US Dollar,ACH,1
2022/09/14 13:48,025526,81171BEA0,015,80006F380,10643.41,Yuan,10643.41,Yuan,ACH,1
2022/09/14 16:50,015,80006F380,024070,8077B7450,1446.21,Euro,1446.21,Euro,ACH,1
2022/09/10 20:39,027,80BF623F0,0045104,80F9F98C0,12822.83,Australian Dollar,12822.83,Australian Dollar,ACH,1
2022/09/10 21:17,027,80BF623F0,0016866,80E119340,16037.19,US Dollar,16037.19,US Dollar,ACH,1
2022/09/10 23:08,027,80BF623F0,027,8033AFA50,19349700.95,Yuan,19349700.95,Yuan,ACH,1
2022/09/12 11:16,027,80BF623F0,022264,801618FE0,11290.88,Euro,11290.88,Euro,ACH,1
2022/09/12 13:05,027,80BF623F0,0033067,80C58FC30,1862.83,Euro,1862.83,Euro,ACH,1
2022/09/12 16:47,027,80BF623F0,0112646,804C8AB80,14290.87,Yuan,14290.87,Yuan,ACH,1
2022/09/12 21:16,027,80BF623F0,0041335,80F49DC80,12421.63,Australian Dollar,12421.63,Australian Dollar,ACH,1
2022/09/13 12:07,027,80BF623F0,0116703,8064D3510,15112.76,US Dollar,15112.76,US Dollar,ACH,1
2022/09/13 19:55,027,80BF623F0,0111913,80B56A940,13235.14,US Dollar,13235.14,US Dollar,ACH,1
2022/09/13 20:36,027,80BF623F0,002692,802DC7DC0,7702.59,US Dollar,7702.59,US Dollar,ACH,1
2022/09/13 21:51,027,80BF623F0,0024202,809B05D90,1413455.12,Rupee,1413455.12,Rupee,ACH,1
2022/09/14 09:36,027,80BF623F0,0027009,80B880140,12499.20,US Dollar,12499.20,US Dollar,ACH,1
2022/09/14 10:06,027,80BF623F0,016934,805F5B360,3902.74,Euro,3902.74,Euro,ACH,1
2022/09/14 14:10,027,80BF623F0,00531,8057B5070,15565.88,US Dollar,15565.88,US Dollar,ACH,1
2022/09/10 22:10,015516,8026EA390,025788,8026EA1A0,3431.61,Euro,3431.61,Euro,ACH,1
2022/09/10 15:58,025788,8026EA1A0,025788,8026EA1A0,4418.15,Euro,4418.15,Euro,ACH,1
Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:08,11,8000ECA90,11,8000ECA90,3195403,US Dollar,3195403,US Dollar,Reinvestment,0
2022/09/01 00:21,3402,80021DAD0,3402,80021DAD0,1858.96,US Dollar,1858.96,US Dollar,Reinvestment,0
2022/09/01 00:00,11,8000ECA90,1120,8006AA910,592571,US Dollar,592571,US Dollar,Cheque,0
2022/09/01 00:16,3814,8006AD080,3814,8006AD080,12.32,US Dollar,12.32,US Dollar,Reinvestment,0
2022/09/01 00:00,20,8006AD530,20,8006AD530,2941.56,US Dollar,2941.56,US Dollar,Reinvestment,0
2022/09/01 00:24,12,8006ADD30,12,8006ADD30,6473.62,US Dollar,6473.62,US Dollar,Reinvestment,0
2022/09/01 00:17,11,800059120,1217,8006AD4E0,60562,US Dollar,60562,US Dollar,ACH,0
2022/09/01 00:07,11,8000ECA90,11,8000ECA90,22.97,US Dollar,22.97,US Dollar,Reinvestment,0
2022/09/01 00:28,1120,8006AA910,243166,81470DCF0,43.53,US Dollar,43.53,US Dollar,Credit Card,0
2022/09/01 00:22,1217,8006AD4E0,1217,8006AD4E0,5.04,US Dollar,5.04,US Dollar,Reinvestment,0
2022/09/01 00:28,224,8006AD580,23319,80567ED00,9.28,US Dollar,9.28,US Dollar,Credit Card,0
2022/09/01 00:28,394,8006AF210,214342,805586EA0,93.85,US Dollar,93.85,US Dollar,Credit Card,0
2022/09/01 00:29,3618,800929EA0,1277,800929EF0,0.05,US Dollar,0.05,US Dollar,ACH,0
2022/09/01 00:08,394,80093BDB0,21414,80092A6C0,64335,US Dollar,64335,US Dollar,ACH,0
2022/09/01 00:04,1291,80092A730,1291,80092A730,3975.24,US Dollar,3975.24,US Dollar,Reinvestment,0
2022/09/01 00:20,1231,800B69730,11265,80092AC50,1986,US Dollar,1986,US Dollar,Cheque,0
2022/09/01 00:14,394,80093BDB0,394,80093BDB0,14903.78,US Dollar,14903.78,US Dollar,Reinvestment,0
2022/09/01 00:23,1231,800B69730,21414,80093CED0,217,US Dollar,217,US Dollar,ACH,0
2022/09/01 00:05,20,800952940,20,800952940,21126.92,US Dollar,21126.92,US Dollar,Reinvestment,0
2022/09/01 00:03,31811,800A8FCD0,31811,800A8FCD0,4455.63,US Dollar,4455.63,US Dollar,Reinvestment,0
2022/09/01 00:28,1638,800A8FE50,1638,800A8FE50,4755.32,US Dollar,4755.32,US Dollar,Reinvestment,0
2022/09/01 00:05,31813,800A91030,31813,800A91030,295.65,US Dollar,295.65,US Dollar,Reinvestment,0
2022/09/01 00:16,31993,800B63C60,31993,800B63C60,3065.41,US Dollar,3065.41,US Dollar,Reinvestment,0
2022/09/01 00:15,1277,80092A7D0,11968,800B69E00,473,US Dollar,473,US Dollar,Cheque,0
2022/09/01 00:15,1638,800A8FE50,20,800B99960,2863.22,US Dollar,2863.22,US Dollar,Cheque,0
2022/09/01 00:22,1277,800B999B0,1277,800B999B0,559.19,US Dollar,559.19,US Dollar,Reinvestment,0
2022/09/01 00:22,21414,80092A6C0,122459,80AE66170,52.12,US Dollar,52.12,US Dollar,Credit Card,0
2022/09/01 00:06,1217,80092A780,11,80132E8A0,21.96,US Dollar,21.96,US Dollar,Credit Card,0
2022/09/01 00:03,11265,80092AC50,23041,80690A920,53.17,US Dollar,53.17,US Dollar,Credit Card,0
2022/09/01 00:28,394,80092B090,8801,80690A9C0,6.6,US Dollar,6.6,US Dollar,Credit Card,0
2022/09/01 00:03,1639,80092C5F0,3653,810135120,38.45,US Dollar,38.45,US Dollar,Credit Card,0
2022/09/01 00:24,1277,80093C800,219975,8034B3870,34.67,US Dollar,34.67,US Dollar,Credit Card,0
2022/09/01 00:12,1110,80093CC60,122459,80AE66170,11.37,US Dollar,11.37,US Dollar,Credit Card,0
2022/09/01 00:25,12,80093CD00,27234,80AE71680,6.84,US Dollar,6.84,US Dollar,Credit Card,0
2022/09/01 00:18,21414,80093CED0,29264,81013D0A0,0.78,US Dollar,0.78,US Dollar,Credit Card,0
2022/09/01 00:14,11222,80093DA30,117916,81013A5C0,9.53,US Dollar,9.53,US Dollar,Credit Card,0
2022/09/01 00:10,11222,800B63A50,11,80132E8A0,41.01,US Dollar,41.01,US Dollar,Credit Card,0
2022/09/01 00:12,20,800B63DE0,219975,8034B3870,1.82,US Dollar,1.82,US Dollar,Credit Card,0
2022/09/01 00:16,1422,800B69DB0,110856,80DFEBEE0,27.07,US Dollar,27.07,US Dollar,Credit Card,0
2022/09/01 00:24,11968,800B69E00,110856,80DFEBEE0,282.37,US Dollar,282.37,US Dollar,Credit Card,0
2022/09/01 00:21,20,800B6A1B0,122459,80AE66170,41.85,US Dollar,41.85,US Dollar,Credit Card,0
2022/09/01 00:18,1889,8009EB590,2545,81013ED10,19.2,US Dollar,19.2,US Dollar,Credit Card,0
2022/09/01 00:01,20,800B99960,8801,80690A9C0,147.63,US Dollar,147.63,US Dollar,Credit Card,0
2022/09/01 00:06,1277,800B999B0,1277,800B999B0,10.48,US Dollar,10.48,US Dollar,Reinvestment,0
2022/09/01 00:29,1291,800B9BC30,1291,800B9BC30,59713.16,US Dollar,59713.16,US Dollar,Reinvestment,0
2022/09/01 00:22,12,800BA4BE0,1422,800B9BC80,111111,US Dollar,111111,US Dollar,Cheque,0
2022/09/01 00:17,1277,800BA09D0,1277,800BA09D0,5259.14,US Dollar,5259.14,US Dollar,Reinvestment,0
2022/09/01 00:23,32042,800BA0F40,1439,800BBF6C0,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:25,1807,800BBF0C0,11,800BA4C30,19302,US Dollar,19302,US Dollar,Cheque,0
2022/09/01 00:28,1231,800BA4F40,1231,800BA4F40,1190.82,US Dollar,1190.82,US Dollar,Reinvestment,0
2022/09/01 00:26,32050,800BA59F0,32050,800BA59F0,609.17,US Dollar,609.17,US Dollar,Reinvestment,0
2022/09/01 00:19,2860,800BA6B40,11222,800BBE6F0,3400.37,US Dollar,3400.37,US Dollar,ACH,0
2022/09/01 00:21,1807,800BBF0C0,1807,800BBF0C0,7055.95,US Dollar,7055.95,US Dollar,Reinvestment,0
2022/09/01 00:04,1439,800BBF4A0,1439,800BBF4A0,6683.36,US Dollar,6683.36,US Dollar,Reinvestment,0
2022/09/01 00:02,1439,800BBF6C0,224,800BC0ED0,400,US Dollar,400,US Dollar,ACH,0
2022/09/01 00:06,1291,800B9BC30,1291,800B9BC30,3.46,US Dollar,3.46,US Dollar,Reinvestment,0
2022/09/01 00:29,1422,800B9BC80,261455,817C3BC30,28.47,US Dollar,28.47,US Dollar,Credit Card,0
2022/09/01 00:04,1394,800BA0980,219368,81B5F74D0,0.58,US Dollar,0.58,US Dollar,Credit Card,0
2022/09/01 00:23,12,800BA4BE0,12,800BA4BE0,14.7,US Dollar,14.7,US Dollar,Reinvestment,0
2022/09/01 00:07,11,800BA4C30,231039,80DE8B440,152,US Dollar,152,US Dollar,Credit Card,0
2022/09/01 00:19,21566,800BA4CD0,11047,801D8C110,130.39,US Dollar,130.39,US Dollar,Credit Card,0
2022/09/01 00:01,12063,800BA4D20,12063,800BA4D20,15.27,US Dollar,15.27,US Dollar,Reinvestment,0
2022/09/01 00:19,394,800BA4EF0,23747,810190500,43.81,US Dollar,43.81,US Dollar,Credit Card,0
